model_family,model_id,source_job_id,route_family,block_id,shard_index,arm,source_condition,accept,accept_ignoring_quality,decoded_bits,expected_bits,bits_match_condition,checksum_valid,complete_pairs,required_pairs,wrong_key_accept,wrong_payload_accept,trace_binding_valid,forbidden_public_surface_count,duplicate_response_hash_count,substrate_interpretation
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_78_block_00,78,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_78_block_00,78,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_78_block_00,78,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_79_block_00,79,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_79_block_00,79,raw,raw,False,False,010000-1,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_79_block_00,79,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_79_block_00,79,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_79_block_00,79,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_80_block_00,80,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_80_block_00,80,raw,raw,False,False,01-0---1,10100101,False,False,4,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_80_block_00,80,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_80_block_00,80,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_80_block_00,80,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_81_block_00,81,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_81_block_00,81,raw,raw,False,False,11100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_81_block_00,81,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_81_block_00,81,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_81_block_00,81,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_82_block_00,82,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_82_block_00,82,raw,raw,False,False,01-0-0-1,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_82_block_00,82,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_82_block_00,82,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_82_block_00,82,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_83_block_00,83,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_83_block_00,83,raw,raw,False,False,11100011,10100101,False,False,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_83_block_00,83,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_83_block_00,83,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_83_block_00,83,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_84_block_00,84,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_84_block_00,84,raw,raw,False,False,-1100-11,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_84_block_00,84,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_84_block_00,84,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_84_block_00,84,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_85_block_00,85,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_85_block_00,85,raw,raw,False,False,01-00111,10100101,False,False,7,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_85_block_00,85,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_85_block_00,85,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_85_block_00,85,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_86_block_00,86,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_86_block_00,86,raw,raw,False,False,01-0--11,10100101,False,False,5,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_86_block_00,86,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_86_block_00,86,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_86_block_00,86,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_87_block_00,87,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_87_block_00,87,raw,raw,False,False,01-0---1,10100101,False,False,4,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_87_block_00,87,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_87_block_00,87,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_87_block_00,87,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_88_block_00,88,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_88_block_00,88,raw,raw,False,False,0110-0-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_88_block_00,88,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_88_block_00,88,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_88_block_00,88,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_89_block_00,89,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_89_block_00,89,raw,raw,False,False,0100-0-1,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_89_block_00,89,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_89_block_00,89,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_89_block_00,89,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_90_block_00,90,protected,protected,True,True,10100101,10100101,True,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_90_block_00,90,raw,raw,False,False,01-0-111,10100101,False,False,6,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_90_block_00,90,task_only,task_only,False,False,--------,10100101,False,False,0,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_90_block_00,90,wrong_key,protected,False,False,10100101,01110011,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
llama,meta-llama/Meta-Llama-3.1-8B-Instruct,880121,r4_llama_domain_repaired_locked_scale_first_divergence,shard_90_block_00,90,wrong_payload,protected,False,False,10100101,01011010,False,True,8,8,False,False,True,0,0,trace_bound_first_divergence_controllability
